team,event,oprStd,oprRobust,oprHybrid,oprHybridRobust,oprNoFoul,oprRobustNoFoul,oprHybridNoFoul,oprHybridRobustNoFoul,fmsInit,oprAutoCell,oprRobustAutoCell,oprAuto,oprRobustAuto,oprTele,oprRobustTele,fmsEnd,oprEnd,oprRobustEnd,oprFoulDraw,oprRobustFoulDraw,oprFoulMade,oprRobustFoulMade
7153,2020ctnct,15.036180461053762,14.362312818873317,9.782075927749444,9.375108848626827,11.158811540004507,10.585291218575568,5.904707006700174,5.598087248329089,2.0833333333333335,1.3179776719076561,1.177348594410161,3.7494124114711163,3.597698324395398,1.6700626681258504,1.504071987252261,0.8333333333333334,5.739336460407549,5.483520906927901,3.877368921049271,3.7770216002977364,-5.160586353721821,-5.13762693903009
7760,2020ctnct,11.64124490004177,10.494145512871201,17.101813692850847,16.29343445535669,10.710838345097216,9.781702174527496,16.171407137906264,15.580991117012966,5.0,-1.403229973751852,-1.6918576914742642,4.362322222222285,4.052938243169121,3.4079704449914514,3.106182141820563,9.166666666666666,2.940545677883474,2.622581789537807,0.9304065549445824,0.7124433383437219,-5.14737587607327,-5.308973789277405
78,2020ctnct,43.793789998559376,42.46705659568735,49.43652809111521,48.63900214864566,47.81701038917288,46.70334777861858,53.459748481728695,52.8752933315769,5.0,12.589868703394734,12.285820471764005,18.01669222027789,17.65304502628574,11.286546445000633,11.006139526479554,24.583333333333332,18.513771723894365,18.044163225853303,-4.023220390613492,-4.236291182931236,-1.0549320450210482,-1.0884739204194438
8013,2020ctnct,18.90021771895931,18.536588074050844,17.091952896076542,16.80109093779138,11.917198605580225,11.624509469104435,10.108933782697472,9.889012332844976,5.0,0.1366376064153827,0.05112661896692039,5.051486263959979,4.986093139151526,1.6389628429487548,1.5045523805447214,3.3333333333333335,5.226749498671499,5.133863949408196,6.98301911337907,6.912078604946402,-1.7249775214481171,-1.7748741817693166
1071,2020ctwat,42.33327533756922,42.31652643256354,45.70725005110214,45.69626260347891,39.264901429494216,39.251674707912315,42.63887614302712,42.631410878827666,5.0,10.180226868508505,10.17721774661212,13.76575382463177,13.76247283317528,3.7086492745186135,3.704193132215543,23.75,21.790498330343816,21.78500874252148,3.0683739080750265,3.0648517246512443,-5.555184291535848,-5.555733122803162
1099,2020ctwat,22.26104386987143,22.534917721658985,9.216741258996512,9.396405219170612,23.955787052340327,24.172067053028513,10.911484441465461,11.033554550540149,5.0,2.872299489507075,2.9215038884804017,9.155501251460528,9.209151192609731,2.2058516186250543,2.2787173287264153,0.8333333333333334,12.594434182254751,12.684198531692374,-1.6947431824689492,-1.637149331369537,-3.882405291723664,-3.873430941871602
1124,2020ctwat,-2.4455105633152527,-1.3748421365602894,3.973164095215961,4.675533190800228,-1.132489175309658,-0.28697520395417087,5.2861854832215585,5.763400123406296,4.166666666666667,2.278429332890859,2.470786493292735,4.245591496942197,4.4553278325244,-4.4922438496693005,-4.207386369886439,3.3333333333333335,-0.8858368225825757,-0.5349166665921459,-1.3130213880055974,-1.087866932606068,-4.954033547477708,-4.918949683229522
176,2020ctwat,81.30569532337223,81.64753544702624,89.84050915582574,90.06475966371913,76.96300085859544,77.23295427582222,85.49781469104894,85.65017849251512,5.0,19.787377899172647,19.848793173831304,24.572352889695534,24.63931694046842,33.2104367918763,33.30138531868383,27.5,19.18021117702356,19.29225201666993,4.3426944647768,4.414581171204002,-4.0858630527699535,-4.0746615713465975
177,2020ctwat,66.83553539572512,67.11548845317435,67.87307729623876,68.0567292755566,59.71970633238444,59.940787122180836,60.75724823289813,60.88202794456308,4.583333333333333,12.251078172066812,12.30137476607395,16.663586704200938,16.718427518534465,21.83950339416465,21.913986511822465,22.083333333333332,21.21661623401885,21.30837309182391,7.115829063340635,7.174701330993527,-2.637113785798851,-2.6279402313930382
178,2020ctwat,17.441507709914294,18.022587748446043,18.943286213687102,19.324480476006542,18.28890947216981,18.747792239959526,19.790687975942657,20.04968496752004,4.583333333333333,2.1049119072096705,2.2093092195661614,6.651203293240897,6.765032743065051,4.352442735399655,4.507042414620546,8.75,7.285263443529289,7.475717082273924,-0.8474017622555539,-0.7252044915134994,-2.9392033673889664,-2.9201624274679348
228,2020ctwat,47.37706078071193,48.584316538461685,49.17192634526281,49.96389808321671,41.48715398758722,42.4405318818719,43.28201955213808,43.820113426626904,5.0,7.525830811637447,7.74272736302207,12.636542286907208,12.873035109907873,10.547855407167301,10.869052730271507,20.208333333333332,18.30275629351272,18.698444041692504,5.889906793124728,6.143784656589809,3.2027750096220555,3.2423345932049106
230,2020ctwat,47.194389336946394,47.574069753856904,49.56292957130541,49.812003686477304,40.94854999205136,41.24838614031704,43.31709022641037,43.486320072937446,5.0,14.62077167172407,14.688985364247408,19.497848334321052,19.572225029612696,9.529651888019636,9.630668042023377,14.166666666666666,11.921049769710644,12.045493068680951,6.245839344895036,6.325683613539861,-4.9025265848250505,-4.890085145559916
236,2020ctwat,37.02452308501046,29.79684622173452,48.88259412205602,44.14116649163621,24.38107473814985,18.67333029025926,36.239145775195425,33.01765056016093,5.0,4.271703807619119,2.973173503577336,8.733452085309889,7.317601554748991,8.842441967576303,6.919477056583598,18.125,6.805180685263659,4.436251678926652,12.643448346860598,11.123515931475286,-0.9758591905870544,-1.2126970645397899
237,2020ctwat,28.146884705431226,29.502934191284215,39.934518367572096,40.82410026533363,29.009707418348825,30.080588708472575,40.7973410804897,41.40175478252196,5.0,6.656813639549904,6.900442593150128,10.601255637014521,10.866896093876566,14.973860774273135,15.334645522705172,14.166666666666666,3.434591007061151,3.879047091890831,-0.8628227129176027,-0.5776545171883343,3.739250417794159,3.783685702226405
2836,2020ctwat,43.499733939804464,43.3216274170905,41.1693959542937,41.05255631080533,37.608685784787745,37.468033880256826,35.27834779927696,35.198962773971644,4.583333333333333,1.7345162504067089,1.7025174876691556,6.7033434286179485,6.668453626617753,2.7104982155369126,2.663111952969151,26.25,28.19484414063288,28.136468300669915,5.89104815501674,5.853593536833685,-2.3290889822017404,-2.334925210214464
3104,2020ctwat,11.172618530593642,10.9375841369868,7.094275275352109,6.940090384545961,7.8693166618594645,7.683708439390514,3.7909734066179217,3.6862146869496453,3.75,0.7460900603489171,0.7038635900232748,4.952942370447834,4.906900803124995,-0.7051166537309959,-0.7676489030736295,0.0,3.621490945142595,3.5444565393391496,3.303301868734187,3.2538756975963157,-15.213768154447763,-15.221469805633982
3146,2020ctwat,12.795068247980492,13.824555267360282,25.267484094760114,25.942837779102014,11.984762407188303,12.79775514748316,24.45717825396791,24.91603765922486,3.75,6.487258489795365,6.672216965052431,10.149225253936354,10.350894444489194,-1.4050802358274543,-1.1311793058275716,15.625,3.2406173890793895,3.5780400088215334,0.8103058407922026,1.026800119877155,-4.590446602060847,-4.55671217790989
3525,2020ctwat,13.25704655287609,13.152171085002642,12.613357879838684,12.544558533861402,12.213582571882714,12.130761717990325,11.569893898845278,11.523149166849073,3.75,4.206923031209865,4.188081019349003,7.950214751029915,7.92967039222134,2.362970867635413,2.3350681475000696,1.25,1.900396953217367,1.8660231782688985,1.0434639809934074,1.0214093670123292,-6.162733726871108,-6.166170305914522
3566,2020ctwat,49.83007401942341,50.990988250681006,56.43174409695004,57.19331533439704,44.822972384716564,45.739754067584244,51.424642462243185,51.942081151300265,5.0,13.633399565461929,13.841970360504087,17.495885545011383,17.723300392320525,13.20790956344793,13.516777457462844,19.583333333333332,14.119177276257242,14.499676217800857,5.007101634706854,5.251234183096781,-6.595548620060145,-6.557507564327632
3654,2020ctwat,45.272949589829366,44.90764215256071,41.711150818157535,41.471505520030846,34.49356682787874,34.20508111714674,30.9317680562069,30.768944484616874,5.0,1.7243065285012187,1.658675097190927,7.15224716771394,7.080686036985661,4.832461527705679,4.735269387425948,19.375,22.508858132459103,22.389125692735135,10.779382761950636,10.702561035413975,-0.6357787794939718,-0.6477492422607214
4055,2020ctwat,17.655188334259098,18.663237974861097,13.097376476806637,13.758667028279714,21.20505317294481,22.00111667276436,16.64724131549233,17.09654572618297,4.583333333333333,2.490803865282995,2.6719108836322976,7.496621583771185,7.694091344176498,5.823104116876003,6.091301509217343,3.75,7.8853274722976,8.215723819370513,-3.549864838685692,-3.337878697903257,-4.947156400190876,-4.914124440097029
4420,2020ctwat,7.223403336739594,7.490300642416287,10.926071126713177,11.101158403518486,6.277867028467913,6.48863760433213,9.980534818441495,10.09949536543433,4.583333333333333,-0.3859239806859529,-0.3379729936614533,3.977839461592726,4.030122746940978,-0.8835412008725525,-0.8125316409042194,6.666666666666667,3.1835687677477438,3.2710464982953766,0.9455363082716826,1.0016630380841565,1.5490887076722024,1.5578344487499969
4557,2020ctwat,41.19612184008844,41.069581012170175,39.24222637017458,39.1592143333587,42.43409714170181,42.334167009012646,40.480201671788,40.42380033020115,5.0,10.018777283723171,9.9960428556547,15.826983786784634,15.802195337918587,6.711424388064832,6.677757474546452,18.75,19.89568896685238,19.854214196547623,-1.2379753016134267,-1.2645859968424564,0.9417368323525377,0.9375903187189847
4572,2020ctwat,28.199273394367587,28.560143564546415,20.306102856848717,20.542837263802348,21.604492630801094,21.88947420222597,13.711322093282222,13.872167901481887,1.6666666666666667,6.114638660521255,6.179472888817056,7.956800840146808,8.027492741787746,3.8466834327609676,3.9426950126648306,2.0833333333333335,9.801008357893306,9.919286447773377,6.594780763566496,6.670669362320461,-6.773611216783035,-6.761786155218299
4628,2020ctwat,3.5816529758256728,4.69726152900148,2.237082386479371,2.968932650239343,6.450757313048246,7.33176080087188,5.10618672370194,5.603431922109759,3.75,-2.4553274440105115,-2.254896303942867,1.7049317799106154,1.9234715668700852,1.7281808343791183,2.024994892719292,2.0833333333333335,3.0176446987585024,3.383294341282511,-2.869104337222569,-2.634499271870416,-1.7950967320303128,-1.7585402612727177
558,2020ctwat,39.432009923099315,40.57006077310979,39.92564012656193,40.672212759392224,40.6897761639717,41.58850248273797,41.183406367434316,41.69065446902043,4.166666666666667,11.592065096546506,11.79652823791739,15.512130228055025,15.735066301467432,9.59134127088781,9.894126231103039,15.833333333333334,15.586304665028845,15.959309950167516,-1.2577662408723849,-1.018441709628207,-1.3756619660580127,-1.3383701018995413
5856,2020ctwat,27.247868281181617,27.75829060090658,18.852543337519496,19.18738543626131,20.466069228352737,20.86915312606987,12.070744284690583,12.29824796142461,4.583333333333333,1.502212652546568,1.5939155416712665,5.632560389113866,5.732548493986766,2.6518649654773485,2.7876657530866766,3.3333333333333335,12.181643873761493,12.348938878996426,6.781799052828913,6.889137474836699,-11.184904980777338,-11.168179366266834
6333,2020ctwat,7.844287140822761,7.416955771968279,8.648656948341426,8.368323336593152,5.7263949129941665,5.38892849133083,6.530764720512826,6.340296055955683,2.5,0.3701553573198604,0.2933806560123635,2.817962294370451,2.7342511162473544,3.2439426965262985,3.1302487332766535,0.4166666666666667,-0.335510077902585,-0.47557135819317686,2.1178922278285994,2.028027280637468,-2.0180009486601276,-2.0320038232749447
6346,2020ctwat,26.80528654009054,26.554781645399203,20.513930420868167,20.349596728076815,19.898547405805118,19.700722025825982,13.60719128658275,13.495537108503598,5.0,3.4862408382355294,3.44123492510176,9.841762286812786,9.792690158276018,2.6209504483472217,2.5543021834018367,2.5,7.435834670645111,7.353729684148125,6.9067391342854165,6.854059619573217,-1.1402790383255113,-1.1484876297990643
6811,2020ctwat,15.82120945595368,16.396197852940887,20.260661574378226,20.637859659491593,20.97357733558581,21.427649493567916,25.41302945401034,25.669311300118615,4.583333333333333,1.0066834798200057,1.1099863629018358,5.173700582344861,5.286336722883611,3.7813459741903324,3.9343249372167777,16.041666666666668,12.0185307790506,12.206987833467526,-5.152367879632112,-5.031451640627023,-5.06567416411305,-5.046832836247118
716,2020ctwat,41.44593536952861,41.25106963566658,40.76103167738599,40.633197825342904,36.12438947859006,35.97050271364814,35.439485786447456,35.352630903324446,5.0,8.095931056461858,8.060921320217993,12.636311214775198,12.598138402418495,12.760221396652263,12.708376249773117,9.583333333333334,10.727856867162615,10.663988061456521,5.321545890938539,5.280566922018457,-5.517819784453994,-5.524205181447693
7314,2020ctwat,14.035696019388833,15.269802341409996,19.939446711395533,20.74903268553313,15.180616023513902,16.15519798682965,21.08436671552064,21.63442833095276,3.75,-2.2189700047791128,-1.997249459178013,1.505215845521394,1.7469685032363929,0.17833672029975478,0.506677790130774,19.375,13.497063457692784,13.901551693462476,-1.1449200041251077,-0.885395645419627,2.9906678844950214,3.0311073124146954
7407,2020ctwat,52.006822058773245,53.003689977347946,62.28219294953974,62.936148180580204,48.70694754459937,49.494180764229775,58.98231843536587,59.42663896746203,4.166666666666667,12.681921028021993,12.86101912909697,16.982541840879687,17.177821181408106,33.38373074067721,33.648953171698395,8.75,-1.6593250369575046,-1.3325935888767084,3.299874514173871,3.509509213118172,-4.43910753297352,-4.406441977648757
7694,2020ctwat,32.252170320711286,32.57397701449508,37.891644798306565,38.10275317772419,26.057319686185533,26.311452570718778,31.696794163780854,31.840228733947892,5.0,11.102951076085024,11.160767128438566,16.21969607916608,16.282735723404578,4.343843087695832,4.429461605509329,11.25,5.493780519323641,5.599255241804871,6.194850634525713,6.262524443776295,-4.432064411039659,-4.421519388811736
7760,2020ctwat,21.38484092085429,21.89542376331769,18.39922037084338,18.734167774091958,22.788464620140005,23.191675283730454,19.80284407012911,20.030419294504714,4.583333333333333,2.085163107717793,2.1768948364882568,8.012061879892734,8.11208143002927,1.46768096241132,1.60352445801646,11.666666666666666,13.308721777835956,13.476069395684716,-1.4036236992857312,-1.2962515204127563,0.9933876699658954,1.0101185445156515
7869,2020ctwat,25.612135499199436,25.91639333301963,14.629007196528498,14.828603349944961,21.985351090286645,22.225625523491946,11.002222787615722,11.137835540417244,5.0,2.689985521222897,2.744648731121666,8.326725600506775,8.38632754779782,2.895570599726157,2.9765201426289116,0.4166666666666667,10.763054890053725,10.862777833065199,3.626784408912776,3.690767809527717,2.8504210109882306,2.8603909888744252
8085,2020ctwat,51.33322713448685,44.23292425544589,39.11042090665153,34.45255187184595,49.3044459562265,43.6972895901048,37.08163972839118,33.91691720650489,4.583333333333333,5.251299780129953,3.975653589698183,11.194381028938787,9.803482156645147,6.830339948261229,4.9412636168067054,20.416666666666668,31.27972497902646,28.952543816652955,2.028781178260347,0.5356346653410535,-1.224169515683156,-1.4568335749795835
8167,2020ctwat,28.514002122336024,28.178690428657397,20.72520988232894,20.505242089179713,19.198034296742577,18.933236424049703,11.409242056735497,11.259788084572016,5.0,2.2377851246802267,2.1775427530609885,7.280427292157545,7.214742114419392,1.6714569320552712,1.582245331511026,2.5,10.246150072529751,10.136248978119305,9.315967825593443,9.245454004607698,-6.766040235451653,-6.777027792054493
839,2020ctwat,36.455553430110776,29.15655225130413,26.952199662456422,22.163982574403818,34.83611202266222,29.07204228883657,25.332758255007867,22.079472611936232,3.3333333333333335,8.76550152494529,7.4541570363621155,12.3025563512563,10.872733894183423,11.983923396729242,10.041982242240783,1.25,10.549632274676675,8.15732615241236,1.6194414074485552,0.08450996246758469,0.06397878792450618,-0.1751962546055057
999,2020ctwat,15.734753373772724,16.338577178060724,14.989262956591244,15.38537735458033,13.295831536589255,13.772675207332298,12.550341119407754,12.819475383851884,4.583333333333333,0.8195017839381955,0.9279852597495855,4.588509980187721,4.70679477208404,3.3975060021362276,3.558156790768967,3.75,5.309815554265285,5.507723644479289,2.4389218371834893,2.565901970728446,3.8078345829686193,3.827620794880823
1102,2020gadal,59.49787716733101,59.13337203798496,59.389095352571815,59.72814653657593,55.01522047281778,54.1825673528272,54.906438658058605,54.77734185141818,4.583333333333333,12.705976804389504,12.644018491059592,17.511302850117225,17.440325974581185,13.242128520335772,13.174990027025254,24.375,24.2617891023648,23.56725135122076,4.482656694513213,4.950804685157752,-0.47250028355300383,-0.5702465766479494
1311,2020gadal,41.32879489865073,42.01489157841414,41.525020353701976,42.70266327245197,30.731252942401213,30.130228428720528,30.92747839745246,30.81800012275836,4.583333333333333,-0.3467796308884701,-0.43646514701446115,4.138616197684414,4.039482797769239,6.065924695007599,6.04613193643949,20.625,20.526712049709232,20.044613694511746,10.597541956249515,11.884663149693612,-10.179380256343947,-10.448363815065463
1771,2020gadal,71.79008382162755,79.22439955866912,76.79850205770113,79.34289103856008,61.560706521696304,67.85227366353021,66.56912475776988,67.97076514342118,5.0,14.022583350454951,14.457593746069943,19.485353964247945,20.12867664209871,18.796541407314933,19.763171397351236,28.75,23.278811150133457,27.960425624080287,10.229377299931244,11.372125895138915,-9.678556224007174,-9.806933762444448
1795,2020gadal,14.708799654017028,6.277625049156164,22.23220217630034,15.575054206553286,7.360119607723778,5.544756755201682,14.883522130007066,14.8421859125988,5.0,0.9112904812590634,1.1785276412883614,4.60152593276282,4.906030334737598,5.638898315414667,5.330324937977106,3.3333333333333335,-2.880304640453696,-4.6915985175130235,7.348680046293273,0.7328682939544864,-9.036784458509523,-7.629524451641007
2974,2020gadal,63.663667901633566,65.65801523385807,69.03373917846572,71.02782008951218,55.62792806526362,55.80514681964724,60.997999342095774,61.174951675301344,5.0,17.886998906714545,17.87727782463572,23.41674925092264,23.458700088283155,27.694333768714564,27.88100718399896,10.416666666666666,4.516845045626428,4.465439547365135,8.035739836369954,9.852868414210837,-6.903353800201499,-7.243130652582965
3329,2020gadal,14.250376112516978,14.141544075649605,19.10867404416193,19.777971119502453,4.1441449690472805,3.329969883688146,9.002442900692243,8.966396927541002,4.583333333333333,-1.0646198068357535,-1.1017787904379097,3.0425260213937366,3.0246162920521398,-0.7662706258053348,-0.7651576153544197,6.25,1.8678895734588772,1.0705112069904097,10.106231143469689,10.81157419196145,-9.746141741002944,-9.87270437133137
3581,2020gadal,10.65964445066934,10.347733943045661,15.202523680834751,15.042137660103027,10.0272087286005,9.893863743018043,14.57008795876591,14.58826746007544,5.0,0.9092510991399994,0.9241812175980069,6.1086424253291645,6.133447373294537,1.160836859625911,1.1640862424774325,7.5,2.757729443645445,2.596330127246093,0.6324357220688412,0.4538702000275876,-9.061761704912103,-9.016825364564754
3815,2020gadal,11.335828491024724,13.031720378932379,13.702392819840346,15.048394928479844,9.121920885817262,9.622263808890636,11.488485214632853,11.63893835843807,4.166666666666667,0.4650381438757736,0.4688760551323421,4.686504767083733,4.721183044882892,-1.684886262576252,-1.5382710300276035,8.541666666666666,6.1203023813097905,6.439351794035334,2.213907605207494,3.4094565700417743,2.901747632615044,2.673355670397677
4026,2020gadal,31.28526169726723,32.33135608423401,34.398113251966905,35.661343601678624,17.963887808828282,17.909208894949238,21.07673936352793,21.23919641239382,4.583333333333333,3.3327813451346238,3.3484909963371363,8.144260676122261,8.213865546760067,4.8272913517266405,4.974038749390015,8.333333333333334,4.992335780979391,4.721304598799131,13.32137388843897,14.422147189284802,-8.972643438385719,-9.161112079238318
4080,2020gadal,9.542402995756952,9.735714454189349,6.32478490993362,7.219689610720479,8.19943246439588,7.388497260693397,4.981814378572545,4.872472417224521,3.3333333333333335,-2.2465142940123597,-2.323225910526962,0.5056802459885958,0.426365513630667,-0.6883379940817616,-0.7209683389151833,4.583333333333333,8.382090212489056,7.683100085977912,1.3429705313610751,2.347217193495958,-4.247628501851873,-4.451773224727734
4459,2020gadal,20.53778803556937,21.281407488920966,18.35445735389824,19.592443858254367,15.30115251939591,14.706738434387772,13.117821837724778,13.017774803721192,4.583333333333333,0.11275100982952946,0.024447839069573707,4.656031132500096,4.561035603368567,5.088404161228583,5.076660297984953,3.3333333333333335,5.556717225667241,5.069042533034251,5.236635516173461,6.574669054533175,-0.8881147988194549,-1.1656871485998712
4516,2020gadal,24.33131905423623,24.838493180333558,19.22554643368167,14.707030330880928,25.18942253677534,30.0978366873482,20.083649916220793,19.966373837895567,4.583333333333333,6.221669873363576,6.327249467446409,11.541834261613596,11.428887396866553,7.611980042857217,7.389124370449159,1.6666666666666667,6.035608232304536,11.279824920032484,-0.8581034825391223,-5.2593435070146395,5.141508825511363,5.861497163929687
4910,2020gadal,83.37483526897873,91.65319249703924,84.87732791093138,88.1410822108427,81.36340225070074,87.80926854282762,82.86589489265342,84.29715825663109,5.0,21.438217471454156,21.855010832534067,27.39391232089216,28.024095824217504,31.0110107545326,32.02548075743036,25.416666666666668,22.95847917527596,27.75969196117977,2.011433018277968,3.8439239542116104,3.0598855507114733,2.7914826427558266
5219,2020gadal,19.417359476759366,19.69597125254407,25.635956213431562,26.139243952910768,17.8130063134235,17.592723061725728,24.03160305009568,24.03599576209244,5.0,0.9746879796959569,0.9572755988404567,5.673754272496597,5.666529993790946,2.223581737066385,2.245386829918648,15.833333333333334,9.915670303860527,9.68080623801614,1.6043531633358832,2.1032481908183285,-14.865279332028486,-14.959646322540593
5332,2020gadal,37.010212756945045,35.12113330771909,33.933997503380695,32.84963526627993,36.231454308828795,35.30555437975649,33.155239055264445,33.03405633831729,5.0,7.593920601115301,7.594154406030681,13.09431601859117,13.088167989969428,2.852985120815815,2.73156859895328,17.708333333333332,20.284153169421813,19.485817790833757,0.7787584481162506,-0.18442107203736136,-0.6367255634955091,-0.43592477524841655
5608,2020gadal,11.323071682956378,12.00313522678864,8.178428412785493,8.998693994138229,4.596022277408549,4.3539810101233405,1.4513790072376842,1.3495397774729112,2.5,-2.3727966362380934,-2.446956973505078,-0.43111002415218547,-0.5258417304040145,-1.1758243565242223,-1.2035032490220108,2.5,6.202956658084965,6.083325989549349,6.727049405547809,7.649154216665317,-2.489527103365581,-2.6934340634433642
5632,2020gadal,13.529889810546903,13.89390401327974,7.450534168819197,7.970255692340999,16.630280258207698,16.490631817890176,10.550924616479998,10.566983496951435,4.583333333333333,0.09681715328003682,0.08304059307274247,4.085152613957393,4.082289880575317,2.9541074631999606,2.983942903878692,2.9166666666666665,9.591020181050347,9.424399033436154,-3.100390447660801,-2.5967278046104365,-4.076527723851868,-4.1718975138750265
5734,2020gadal,6.01778026146318,6.361502348314321,6.757727249960046,7.773093703756277,7.348623637298184,6.707801368393351,8.088570625795061,8.11939272383532,0.8333333333333334,1.645587376697525,1.6207781087153075,2.4749838792671146,2.4843201536775354,4.3596499157642015,4.41528128178668,1.25,0.5139898422668878,-0.1918000670708615,-1.3308433758350153,-0.34629902007904345,-10.222546384219513,-10.39728183315422
5900,2020gadal,21.14993922878851,20.83149410866579,16.33320061991558,16.684010750556237,14.401393662736082,13.626953687534721,9.584655053863164,9.479470329425153,3.75,2.1451233732232153,2.0921948042731655,6.369914824664679,6.3131876608479915,1.6061983473066141,1.5539421918186531,2.0833333333333335,6.425280490764818,5.759823834868042,6.7485455660524165,7.204540421131084,-10.425002761089758,-10.516864772684887
6341,2020gadal,3.532744283605474,3.7880419758677975,0.9270632711997244,1.8669984483522808,6.788950063905475,6.141802024627945,4.183269051499716,4.220758497112445,1.6666666666666667,0.9433366817803788,0.9244136872828266,1.759614669609636,1.7769200902103104,1.5732657030526709,1.6296781431629515,0.0,3.456069691243157,2.735203791254676,-3.2562057802999913,-2.3537600487601646,-2.470974655553298,-2.6271878885576383
6705,2020gadal,39.24410512467343,30.804158877320727,39.54222692962445,32.2358470396339,27.981232673477148,26.771678785310915,28.27935447842821,28.203366947624062,5.0,0.6614239405445019,0.9371061577717028,6.412598918728573,6.692263574466433,1.5762638712170394,1.2245941231856916,21.041666666666668,19.992369883531538,18.854821087658774,11.262872451196241,4.0324800920098385,-1.0765633239817127,0.4297714705004223
6712,2020gadal,10.800038628665067,12.952754696728816,10.61962852281449,12.750728672091643,1.6612924970072456,1.8705223027761342,1.480882391156631,1.668496278138953,0.0,1.3659983862541383,1.35486483323546,0.4111017242594537,0.4540364821119329,-1.1351159950975074,-0.9363685550965073,1.25,2.3853067678453073,2.352854375760703,9.13874613165786,11.08223239395269,-8.500940477528376,-8.865338222193678
6715,2020gadal,15.620262564669545,16.225048229687445,14.748819314340741,15.507614192332815,7.792229749614638,7.528079920944915,6.9207864992858426,6.8106458835902846,0.0,0.3234331874390821,0.24850184416858978,-0.5503491993267273,-0.6477201957073815,3.680686645180094,3.6454773727550287,2.9166666666666665,4.661892303761279,4.530322743897255,7.828032815054899,8.69696830874253,-6.881495011564495,-7.075603547465758
6887,2020gadal,1.5721689941604602,3.5281151074457107,0.8435368666499548,1.8554109044962956,4.3382988862208975,5.434629767292879,3.609666758710384,3.7619255643434846,2.5,-0.03395966827693009,-0.019462698171604842,1.395480617377146,1.4196091598294265,-0.9397069063460197,-0.8019450708182445,2.0833333333333335,3.8825251751897643,4.816965678281707,-2.7661298920604294,-1.906514659847189,-8.515495900413681,-8.693677179926395
6905,2020gadal,26.809676044346404,20.46505087956385,24.05836955740368,18.240178984120185,20.168487206588168,18.12548300548256,17.417180719645465,15.900611110038895,2.9166666666666665,-0.9358396025408549,-1.3111238718591134,1.0233349013688013,0.24788811272718814,0.8530203221863202,-0.2882650181019917,14.583333333333334,18.292131983033066,18.165859910857353,6.641188837758216,2.3395678740812884,-10.462282963594037,-9.847228303016315
7449,2020gadal,32.50737108074708,33.757024882703774,30.667439981176997,32.440643425669606,30.692821153658297,30.209102085029507,28.852890054088242,28.89272062799536,5.0,1.5068307568458328,1.4536919548935967,7.068001776133402,7.047819971446003,5.887725963909078,5.980695339768432,16.458333333333332,17.73709341361583,17.180586773815072,1.8145499270887537,3.5479227976742433,-1.2063972759139387,-1.5379110758731032
7451,2020gadal,34.47817237671175,35.36954109289866,38.69876676623662,39.30538466814523,33.91782837335564,34.345279159985346,38.138422762880516,38.28112273523193,5.0,2.895309507782505,2.926705457301966,9.20884852668894,9.269720798032155,7.326446588431347,7.437750611263297,22.916666666666668,17.382533258235355,17.6378077506899,0.5603440033561071,1.024261932913297,5.941343363534412,5.863770693668976
7470,2020gadal,18.513870609164183,18.715181503719478,22.803088416171796,23.150212754567097,16.05818598779612,15.920669129819329,20.347403794803725,20.35570038066696,1.25,-0.6475392183724689,-0.6574638486095976,0.5852514809932978,0.5834416628375791,7.453276346509528,7.471497562609889,12.291666666666666,8.019658160293286,7.865729904371877,2.4556846213680728,2.794512373900137,-1.0265446100717595,-1.0898542496374515
7514,2020gadal,25.711816361033822,20.011753388566344,23.36069046958905,17.997266121288483,16.23704425670929,14.415960776534684,13.885918365264523,12.401473509256828,4.583333333333333,1.7084798218653843,1.3264265711324696,5.8575069866914555,5.078172640805924,4.260771876732473,3.158380271457693,3.3333333333333335,6.118765393285364,6.179407864271076,9.474772104324526,5.595792612031656,-5.8889044258118775,-5.360668724768807
7883,2020gadal,7.4639931185708335,7.863645128122023,1.4613327705620343,1.8930928096811597,10.867624681206264,10.861681172793388,4.864964333197472,4.8911288543525036,1.25,0.640356610643404,0.6335125533381163,2.579985577097264,2.582210474944793,0.891274389220734,0.9242829676810533,2.0833333333333335,7.396364714888286,7.355187730167507,-3.4036315626354376,-2.998036044671344,-6.812306192169842,-6.889617659619277
8050,2020gadal,7.062514638194958,7.315303855344851,4.666627588970248,4.62490731216363,4.771158117668939,5.073738812217897,2.375271068444217,2.383342269036695,0.8333333333333334,1.536064935614836,1.5391909301317013,2.9634460315157165,2.9582480107304407,-0.8274605338372858,-0.822515327761673,0.8333333333333334,2.635172619990504,2.938006129249139,2.2913565205260307,2.241565043126935,1.4219576853756921,1.4242343160558235
8080,2020gadal,16.08749419805625,16.66736549609326,12.502618098142396,13.630399275269905,8.51399195483358,8.008415709013065,4.929115854919754,4.971449488189715,4.583333333333333,-0.5985987590224449,-0.6241156559108778,4.062941552214638,4.07052714550904,-1.1389520527244672,-1.0711015225660736,2.0833333333333335,5.590002455343445,5.008990086070087,7.5735022432226415,8.65894978708019,3.1289855979349577,2.931725211371117
